person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_per_year_employed,predicted_pd,risk_band,actual_default,recommendation
30,34000,RENT,0.0,PERSONAL,4000,0.12,0,9,34000.0,0.30578912795044705,High Risk,0,Additional assessment required
25,71004,RENT,9.0,PERSONAL,20000,0.28,0,2,7100.4,0.15756833251729838,Medium Risk,0,Consider manual review
27,24000,OWN,2.0,VENTURE,6000,0.25,0,9,8000.0,0.01430953226458124,Low Risk,0,"Consider approval, subject to lender policy"
25,44966,RENT,3.0,MEDICAL,10025,0.22,0,4,11241.5,0.1435272072608484,Low Risk,0,"Consider approval, subject to lender policy"
30,34000,RENT,6.0,DEBTCONSOLIDATION,4000,0.12,0,5,4857.142857142857,0.3138028599737642,High Risk,1,Additional assessment required
29,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,18000,0.23,0,6,9750.0,0.08854858847070288,Low Risk,1,"Consider approval, subject to lender policy"
24,42000,RENT,2.0,EDUCATION,4800,0.11,1,2,14000.0,0.2932748421782009,High Risk,1,Additional assessment required
24,86610,MORTGAGE,7.0,EDUCATION,8750,0.1,1,2,10826.25,0.09044197341688948,Low Risk,0,"Consider approval, subject to lender policy"
25,32004,RENT,0.0,MEDICAL,7200,0.22,0,4,32004.0,0.25213925248315033,High Risk,0,Additional assessment required
34,97356,RENT,12.0,HOMEIMPROVEMENT,20000,0.21,1,7,7488.923076923077,0.21449592118467886,Medium Risk,0,Consider manual review
38,23000,RENT,4.0,EDUCATION,10000,0.43,1,16,4600.0,0.9642575773475147,Very High Risk,1,High-risk application; apply lender policy
25,37700,MORTGAGE,7.0,EDUCATION,9000,0.24,0,2,4712.5,0.08804452729179413,Low Risk,1,"Consider approval, subject to lender policy"
37,70000,MORTGAGE,3.0,EDUCATION,15000,0.21,0,15,17500.0,0.06275737010112044,Low Risk,0,"Consider approval, subject to lender policy"
22,38000,MORTGAGE,4.0,EDUCATION,1950,0.05,0,4,7600.0,0.07376340782214236,Low Risk,0,"Consider approval, subject to lender policy"
22,19800,RENT,4.0,MEDICAL,8000,0.4,0,4,3960.0,0.9916929721490129,Very High Risk,1,High-risk application; apply lender policy
35,90000,RENT,0.0,MEDICAL,7000,0.08,0,10,90000.0,0.08505268957061002,Low Risk,0,"Consider approval, subject to lender policy"
24,85000,MORTGAGE,4.0,MEDICAL,10000,0.12,0,4,17000.0,0.07133814509547035,Low Risk,0,"Consider approval, subject to lender policy"
28,42996,RENT,4.0,EDUCATION,3000,0.07,0,6,8599.2,0.09315591136068134,Low Risk,0,"Consider approval, subject to lender policy"
23,67700,MORTGAGE,7.0,EDUCATION,15000,0.22,1,3,8462.5,0.1601259968087266,Medium Risk,1,Consider manual review
34,32000,MORTGAGE,12.0,HOMEIMPROVEMENT,2275,0.07,0,10,2461.5384615384614,0.4559811584771022,Very High Risk,0,High-risk application; apply lender policy
24,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,25000,0.2,0,2,12500.0,0.19625446978331346,Medium Risk,0,Consider manual review
22,53000,MORTGAGE,6.0,DEBTCONSOLIDATION,1000,0.02,1,4,7571.428571428572,0.4158925032338004,High Risk,0,Additional assessment required
22,29120,RENT,1.0,VENTURE,6800,0.23,0,2,14560.0,0.29108600864774536,High Risk,0,Additional assessment required
24,65000,MORTGAGE,1.0,PERSONAL,6000,0.09,0,2,32500.0,0.06528257717247847,Low Risk,0,"Consider approval, subject to lender policy"
22,50000,RENT,6.0,DEBTCONSOLIDATION,5000,0.1,0,3,7142.857142857143,0.12349895030558436,Low Risk,0,"Consider approval, subject to lender policy"
60,72000,OWN,3.0,PERSONAL,10000,0.14,0,24,18000.0,0.013054605046733333,Low Risk,0,"Consider approval, subject to lender policy"
21,23916,RENT,2.0,EDUCATION,4500,0.19,0,4,7972.0,0.17129591875196024,Medium Risk,0,Consider manual review
26,55000,MORTGAGE,10.0,VENTURE,10000,0.18,0,2,5000.0,0.05558377639605124,Low Risk,0,"Consider approval, subject to lender policy"
37,74784,RENT,8.0,HOMEIMPROVEMENT,15000,0.2,0,15,8309.333333333334,0.14040310337838507,Low Risk,0,"Consider approval, subject to lender policy"
43,93000,MORTGAGE,7.0,PERSONAL,7000,0.08,0,13,11625.0,0.04077925625785892,Low Risk,0,"Consider approval, subject to lender policy"
34,42000,RENT,5.0,VENTURE,6000,0.14,0,10,7000.0,0.054740810798698594,Low Risk,0,"Consider approval, subject to lender policy"
26,75000,RENT,5.0,PERSONAL,20000,0.27,0,2,12500.0,0.1269863452305258,Low Risk,0,"Consider approval, subject to lender policy"
31,73000,RENT,8.0,EDUCATION,35000,0.48,1,10,8111.111111111111,0.9700971534165495,Very High Risk,1,High-risk application; apply lender policy
39,168000,RENT,2.0,HOMEIMPROVEMENT,18000,0.11,0,11,56000.0,0.1549594192841631,Medium Risk,1,Consider manual review
25,40000,RENT,2.0,EDUCATION,4200,0.1,0,2,13333.333333333334,0.10061843221897572,Low Risk,0,"Consider approval, subject to lender policy"
25,50000,MORTGAGE,9.0,PERSONAL,10000,0.2,0,2,5000.0,0.09467239316705539,Low Risk,0,"Consider approval, subject to lender policy"
29,14573,RENT,6.0,HOMEIMPROVEMENT,5000,0.34,0,5,2081.8571428571427,0.9945977627901911,Very High Risk,1,High-risk application; apply lender policy
34,73000,MORTGAGE,6.0,PERSONAL,7500,0.1,1,5,10428.57142857143,0.19298019507809602,Medium Risk,1,Consider manual review
41,37000,RENT,2.0,MEDICAL,3000,0.08,0,16,12333.333333333334,0.14621824302629463,Low Risk,0,"Consider approval, subject to lender policy"
21,23040,RENT,0.0,HOMEIMPROVEMENT,6000,0.26,0,2,23040.0,0.9453093182837904,Very High Risk,1,High-risk application; apply lender policy
29,44400,RENT,2.0,HOMEIMPROVEMENT,12000,0.27,0,5,14800.0,0.3773052951223604,High Risk,1,Additional assessment required
33,57500,MORTGAGE,0.0,MEDICAL,15000,0.26,0,7,57500.0,0.24780885852828824,Medium Risk,0,Consider manual review
32,64000,RENT,1.0,HOMEIMPROVEMENT,10000,0.16,0,8,32000.0,0.14038302960083388,Low Risk,0,"Consider approval, subject to lender policy"
21,18000,RENT,5.0,MEDICAL,1500,0.08,0,3,3000.0,0.35327677447835554,High Risk,1,Additional assessment required
32,30000,RENT,4.0,PERSONAL,3000,0.1,1,6,6000.0,0.31678375615390286,High Risk,0,Additional assessment required
30,31200,RENT,5.0,MEDICAL,6000,0.19,0,8,5200.0,0.23296173927163227,Medium Risk,0,Consider manual review
22,35004,MORTGAGE,0.0,VENTURE,8400,0.24,0,2,35004.0,0.052138728563775265,Low Risk,0,"Consider approval, subject to lender policy"
23,25960,RENT,1.0,VENTURE,12250,0.47,0,4,12980.0,0.9702463425320762,Very High Risk,1,High-risk application; apply lender policy
24,41000,OWN,9.0,HOMEIMPROVEMENT,10000,0.24,0,4,4100.0,0.01846669491172414,Low Risk,0,"Consider approval, subject to lender policy"
55,51000,RENT,2.0,PERSONAL,8000,0.16,0,26,17000.0,0.13166875166357328,Low Risk,0,"Consider approval, subject to lender policy"
24,50004,RENT,4.0,DEBTCONSOLIDATION,7200,0.14,1,3,10000.8,0.4434901033186211,High Risk,0,Additional assessment required
26,38400,RENT,0.0,EDUCATION,12000,0.31,0,4,38400.0,0.9509554377367425,Very High Risk,1,High-risk application; apply lender policy
22,37392,RENT,1.0,EDUCATION,12000,0.32,0,2,18696.0,0.9466891557871341,Very High Risk,1,High-risk application; apply lender policy
33,70000,OWN,17.0,VENTURE,24000,0.34,0,6,3888.8888888888887,0.045923946535168896,Low Risk,0,"Consider approval, subject to lender policy"
21,96000,OWN,1.0,EDUCATION,7000,0.07,0,4,48000.0,0.012451210972719342,Low Risk,0,"Consider approval, subject to lender policy"
27,40000,RENT,9.0,DEBTCONSOLIDATION,2000,0.05,0,6,4000.0,0.11504333509250496,Low Risk,0,"Consider approval, subject to lender policy"
25,38400,MORTGAGE,5.0,MEDICAL,5700,0.15,0,2,6400.0,0.16620158590366316,Medium Risk,0,Consider manual review
36,135000,MORTGAGE,1.0,VENTURE,2500,0.02,0,17,67500.0,0.033723762342301504,Low Risk,0,"Consider approval, subject to lender policy"
28,35000,RENT,4.0,PERSONAL,10000,0.29,1,8,7000.0,0.2502990798757691,High Risk,0,Additional assessment required
25,53600,RENT,1.0,EDUCATION,7300,0.14,0,4,26800.0,0.11941102372203699,Low Risk,0,"Consider approval, subject to lender policy"
22,37000,RENT,3.0,EDUCATION,15000,0.41,0,4,9250.0,0.9536195091617737,Very High Risk,1,High-risk application; apply lender policy
22,19200,MORTGAGE,6.0,PERSONAL,4950,0.26,0,2,2742.8571428571427,0.8981876774082849,Very High Risk,1,High-risk application; apply lender policy
32,156000,MORTGAGE,14.0,PERSONAL,10000,0.06,0,9,10400.0,0.039851143121511445,Low Risk,0,"Consider approval, subject to lender policy"
23,54000,RENT,7.0,EDUCATION,2500,0.05,1,2,6750.0,0.2177328774116378,Medium Risk,0,Consider manual review
35,95000,MORTGAGE,17.0,HOMEIMPROVEMENT,15000,0.16,0,10,5277.777777777777,0.04921779073598281,Low Risk,0,"Consider approval, subject to lender policy"
29,100000,RENT,4.0,VENTURE,10000,0.1,0,9,20000.0,0.028347485480334063,Low Risk,0,"Consider approval, subject to lender policy"
21,65000,RENT,5.0,PERSONAL,16000,0.25,0,3,10833.333333333334,0.08719940882316582,Low Risk,0,"Consider approval, subject to lender policy"
22,72204,RENT,2.0,PERSONAL,6700,0.09,0,3,24068.0,0.08491982966250969,Low Risk,0,"Consider approval, subject to lender policy"
26,51700,OWN,2.0,HOMEIMPROVEMENT,13200,0.26,0,4,17233.333333333332,0.02237625228061365,Low Risk,0,"Consider approval, subject to lender policy"
29,51540,MORTGAGE,3.0,DEBTCONSOLIDATION,4000,0.08,0,7,12885.0,0.1255855556948927,Low Risk,0,"Consider approval, subject to lender policy"
28,33600,RENT,12.0,EDUCATION,4200,0.13,0,5,2584.6153846153848,0.17364585877326189,Medium Risk,0,Consider manual review
31,30000,RENT,4.0,DEBTCONSOLIDATION,10000,0.33,0,9,6000.0,0.9724804755065167,Very High Risk,1,High-risk application; apply lender policy
73,75000,RENT,0.0,MEDICAL,7800,0.1,0,24,75000.0,0.09404676081444242,Low Risk,0,"Consider approval, subject to lender policy"
23,66000,RENT,0.0,MEDICAL,9200,0.14,0,2,66000.0,0.11377419615944696,Low Risk,0,"Consider approval, subject to lender policy"
31,50004,MORTGAGE,15.0,DEBTCONSOLIDATION,10000,0.2,0,8,3125.25,0.1471840264295425,Low Risk,0,"Consider approval, subject to lender policy"
21,93600,MORTGAGE,5.0,EDUCATION,25000,0.27,0,3,15600.0,0.10331193838901497,Low Risk,0,"Consider approval, subject to lender policy"
42,82500,RENT,3.0,DEBTCONSOLIDATION,2575,0.03,0,11,20625.0,0.06909897457045053,Low Risk,0,"Consider approval, subject to lender policy"
31,40000,RENT,0.0,VENTURE,5000,0.13,0,10,40000.0,0.07700500743389457,Low Risk,0,"Consider approval, subject to lender policy"
26,175000,MORTGAGE,2.0,DEBTCONSOLIDATION,3000,0.02,0,3,58333.333333333336,0.07959217023679319,Low Risk,0,"Consider approval, subject to lender policy"
23,110000,RENT,0.0,PERSONAL,3600,0.03,0,3,110000.0,0.08244784097583618,Low Risk,0,"Consider approval, subject to lender policy"
31,35000,RENT,3.0,VENTURE,5000,0.14,0,5,8750.0,0.04118184259020452,Low Risk,0,"Consider approval, subject to lender policy"
40,176800,RENT,8.0,MEDICAL,25000,0.12,0,17,19644.444444444445,0.21853088623756242,Medium Risk,1,Consider manual review
28,100000,MORTGAGE,3.0,MEDICAL,8000,0.08,1,6,25000.0,0.24967535881110142,Medium Risk,0,Consider manual review
27,190000,RENT,5.0,VENTURE,22000,0.12,0,10,31666.666666666668,0.04440474472819527,Low Risk,0,"Consider approval, subject to lender policy"
22,72955,MORTGAGE,6.0,PERSONAL,7500,0.1,0,2,10422.142857142857,0.06076160573180561,Low Risk,1,"Consider approval, subject to lender policy"
25,60000,MORTGAGE,9.0,PERSONAL,10200,0.17,1,4,6000.0,0.1663612616230362,Medium Risk,0,Consider manual review
22,66000,RENT,0.0,VENTURE,3300,0.05,1,2,66000.0,0.293984339820631,High Risk,0,Additional assessment required
35,126696,MORTGAGE,19.0,MEDICAL,24250,0.19,0,6,6334.8,0.196673114205349,Medium Risk,0,Consider manual review
27,66000,MORTGAGE,0.0,EDUCATION,9250,0.14,0,9,66000.0,0.07161811478114123,Low Risk,0,"Consider approval, subject to lender policy"
22,72000,MORTGAGE,6.0,PERSONAL,5000,0.07,0,3,10285.714285714286,0.05293483532633079,Low Risk,0,"Consider approval, subject to lender policy"
33,130000,RENT,1.0,EDUCATION,20000,0.15,0,10,65000.0,0.12208247231909587,Low Risk,0,"Consider approval, subject to lender policy"
25,24000,RENT,2.0,MEDICAL,10625,0.44,0,2,8000.0,0.9727105448800704,Very High Risk,1,High-risk application; apply lender policy
26,16428,RENT,0.0,PERSONAL,2400,0.15,0,4,16428.0,0.362495264764603,High Risk,0,Additional assessment required
28,30000,RENT,2.0,MEDICAL,7700,0.26,0,8,10000.0,0.3108710313474845,High Risk,0,Additional assessment required
22,39000,MORTGAGE,6.0,PERSONAL,10750,0.28,0,3,5571.428571428572,0.1390767197382272,Low Risk,0,"Consider approval, subject to lender policy"
30,100000,MORTGAGE,0.0,PERSONAL,30000,0.3,1,6,100000.0,0.35582128291420945,High Risk,0,Additional assessment required
24,40000,OWN,6.0,EDUCATION,2800,0.07,0,4,5714.285714285715,0.012594820720899196,Low Risk,0,"Consider approval, subject to lender policy"
27,51600,RENT,2.0,VENTURE,13800,0.27,1,6,17200.0,0.43158715197646097,High Risk,1,Additional assessment required
29,86000,MORTGAGE,9.0,DEBTCONSOLIDATION,8400,0.1,0,10,8600.0,0.07658645700892296,Low Risk,0,"Consider approval, subject to lender policy"
24,115000,RENT,1.0,HOMEIMPROVEMENT,5000,0.04,0,3,57500.0,0.11728824072598819,Low Risk,0,"Consider approval, subject to lender policy"
21,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,15000,0.2,0,3,74000.0,0.1965613705446889,Medium Risk,0,Consider manual review
37,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,13000,0.23,0,17,18666.666666666668,0.1168837632933801,Low Risk,0,"Consider approval, subject to lender policy"
34,40000,RENT,2.0,PERSONAL,15000,0.38,0,6,13333.333333333334,0.9657049822165753,Very High Risk,1,High-risk application; apply lender policy
24,77964,RENT,4.0,DEBTCONSOLIDATION,9600,0.12,0,2,15592.8,0.13643126700978106,Low Risk,1,"Consider approval, subject to lender policy"
28,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,18000,0.25,0,8,7200.0,0.07297697265056215,Low Risk,0,"Consider approval, subject to lender policy"
24,36000,RENT,2.0,HOMEIMPROVEMENT,2500,0.07,0,3,12000.0,0.3451812736380792,High Risk,1,Additional assessment required
26,60000,RENT,0.0,VENTURE,24000,0.4,0,2,60000.0,0.9740272430819462,Very High Risk,1,High-risk application; apply lender policy
38,36000,RENT,1.0,MEDICAL,8400,0.23,0,16,18000.0,0.1612644500355082,Medium Risk,0,Consider manual review
36,106000,MORTGAGE,15.0,HOMEIMPROVEMENT,4025,0.04,0,14,6625.0,0.0432437214315923,Low Risk,0,"Consider approval, subject to lender policy"
25,70000,MORTGAGE,4.0,PERSONAL,15000,0.21,1,3,14000.0,0.1751029386646078,Medium Risk,1,Consider manual review
24,54000,MORTGAGE,5.0,PERSONAL,11000,0.2,0,2,9000.0,0.10510242890902224,Low Risk,0,"Consider approval, subject to lender policy"
28,48000,MORTGAGE,13.0,MEDICAL,5000,0.1,1,8,3428.5714285714284,0.4409476414744909,High Risk,1,Additional assessment required
30,45000,RENT,5.0,PERSONAL,10000,0.22,0,7,7500.0,0.10297075580871551,Low Risk,0,"Consider approval, subject to lender policy"
27,65000,RENT,0.0,MEDICAL,6000,0.09,0,9,65000.0,0.09483119847919866,Low Risk,0,"Consider approval, subject to lender policy"
24,41000,RENT,1.0,DEBTCONSOLIDATION,7000,0.17,0,2,20500.0,0.14305548861244677,Low Risk,0,"Consider approval, subject to lender policy"
31,159200,MORTGAGE,1.0,DEBTCONSOLIDATION,16000,0.1,1,6,79600.0,0.3462123302089013,High Risk,1,Additional assessment required
25,46500,RENT,5.0,EDUCATION,9500,0.2,0,3,7750.0,0.09581829849669211,Low Risk,0,"Consider approval, subject to lender policy"
27,57240,OWN,4.0,VENTURE,15000,0.26,0,6,11448.0,0.01114205878994078,Low Risk,0,"Consider approval, subject to lender policy"
24,42000,RENT,8.0,MEDICAL,8000,0.19,0,4,4666.666666666667,0.1550316055881483,Medium Risk,1,Consider manual review
25,50160,RENT,0.0,DEBTCONSOLIDATION,3000,0.06,0,2,50160.0,0.11420115662431317,Low Risk,1,"Consider approval, subject to lender policy"
23,78000,RENT,3.0,VENTURE,20000,0.26,0,3,19500.0,0.11466787833270424,Low Risk,0,"Consider approval, subject to lender policy"
32,37050,RENT,2.0,DEBTCONSOLIDATION,8000,0.22,0,6,12350.0,0.16551377047089288,Medium Risk,0,Consider manual review
27,50000,MORTGAGE,1.0,VENTURE,6500,0.13,0,6,25000.0,0.04541089928262972,Low Risk,0,"Consider approval, subject to lender policy"
22,32340,RENT,6.0,DEBTCONSOLIDATION,7000,0.22,0,2,4620.0,0.2713512271324762,High Risk,0,Additional assessment required
35,45000,RENT,3.0,MEDICAL,5500,0.12,0,6,11250.0,0.13438877404335361,Low Risk,0,"Consider approval, subject to lender policy"
21,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,13650,0.39,0,4,5833.333333333333,0.20521440482268175,Medium Risk,0,Consider manual review
36,84000,RENT,6.0,EDUCATION,25000,0.3,1,11,12000.0,0.32725700012252834,High Risk,0,Additional assessment required
22,48000,RENT,6.0,MEDICAL,16500,0.34,0,4,6857.142857142857,0.9732052287675813,Very High Risk,1,High-risk application; apply lender policy
24,50000,RENT,1.0,HOMEIMPROVEMENT,5000,0.1,0,4,25000.0,0.20671564353600866,Medium Risk,1,Consider manual review
22,54000,RENT,5.0,HOMEIMPROVEMENT,3200,0.06,0,2,9000.0,0.673910254468122,Very High Risk,1,High-risk application; apply lender policy
24,18000,RENT,8.0,PERSONAL,6000,0.33,0,2,2000.0,0.9907567778524945,Very High Risk,1,High-risk application; apply lender policy
26,149400,MORTGAGE,1.0,MEDICAL,7000,0.05,0,3,74700.0,0.0897092939515276,Low Risk,0,"Consider approval, subject to lender policy"
28,100000,MORTGAGE,2.0,PERSONAL,13500,0.14,0,9,33333.333333333336,0.047180021838762416,Low Risk,0,"Consider approval, subject to lender policy"
44,80100,MORTGAGE,16.0,MEDICAL,8000,0.1,0,16,4711.764705882353,0.08426755287010292,Low Risk,0,"Consider approval, subject to lender policy"
24,117300,RENT,4.0,MEDICAL,5000,0.04,1,3,23460.0,0.19002547608960213,Medium Risk,1,Consider manual review
29,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,6400,0.05,1,9,17857.14285714286,0.10762130493525966,Low Risk,0,"Consider approval, subject to lender policy"
32,55000,MORTGAGE,16.0,PERSONAL,7000,0.13,1,8,3235.294117647059,0.2059089193269244,Medium Risk,0,Consider manual review
27,36000,MORTGAGE,9.0,DEBTCONSOLIDATION,15200,0.42,1,6,3600.0,0.4564543911456311,Very High Risk,1,High-risk application; apply lender policy
36,103000,RENT,6.0,VENTURE,25000,0.24,1,15,14714.285714285714,0.24508170902272305,Medium Risk,1,Consider manual review
33,90000,MORTGAGE,5.0,EDUCATION,4200,0.05,0,6,15000.0,0.03245967518421336,Low Risk,0,"Consider approval, subject to lender policy"
26,39000,RENT,1.0,VENTURE,15000,0.38,1,4,19500.0,0.9860360952365435,Very High Risk,1,High-risk application; apply lender policy
33,53796,RENT,1.0,DEBTCONSOLIDATION,10500,0.2,0,6,26898.0,0.1351829172806807,Low Risk,0,"Consider approval, subject to lender policy"
22,73000,MORTGAGE,7.0,VENTURE,12000,0.16,1,2,9125.0,0.1540663950271027,Medium Risk,0,Consider manual review
34,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,25000,0.16,1,5,10666.666666666666,0.20703533571290916,Medium Risk,0,Consider manual review
27,39480,MORTGAGE,2.0,EDUCATION,7200,0.18,0,7,13160.0,0.11930232909272369,Low Risk,0,"Consider approval, subject to lender policy"
20,64000,RENT,3.0,VENTURE,16000,0.25,1,4,16000.0,0.18358119025128009,Medium Risk,1,Consider manual review
34,195000,MORTGAGE,18.0,PERSONAL,6000,0.03,0,10,10263.157894736842,0.037269188601257115,Low Risk,0,"Consider approval, subject to lender policy"
23,33000,RENT,4.0,VENTURE,18000,0.55,0,4,6600.0,0.9591879655784455,Very High Risk,1,High-risk application; apply lender policy
33,28000,OWN,3.0,VENTURE,4800,0.17,0,10,7000.0,0.010650967003352883,Low Risk,0,"Consider approval, subject to lender policy"
22,35100,RENT,0.0,EDUCATION,1000,0.03,1,3,35100.0,0.23784420043733825,Medium Risk,0,Consider manual review
32,27385,MORTGAGE,3.0,HOMEIMPROVEMENT,2000,0.07,1,9,6846.25,0.5452667661718688,Very High Risk,1,High-risk application; apply lender policy
21,82100,RENT,3.0,PERSONAL,12200,0.15,0,2,20525.0,0.055826499472930086,Low Risk,0,"Consider approval, subject to lender policy"
23,72000,MORTGAGE,7.0,EDUCATION,20000,0.28,0,2,9000.0,0.07598884454741776,Low Risk,0,"Consider approval, subject to lender policy"
25,62050,MORTGAGE,4.0,MEDICAL,5400,0.07,1,3,12410.0,0.3376612368550888,High Risk,1,Additional assessment required
25,69000,MORTGAGE,4.0,EDUCATION,4500,0.07,1,2,13800.0,0.11485943992771637,Low Risk,1,"Consider approval, subject to lender policy"
27,93600,MORTGAGE,0.0,HOMEIMPROVEMENT,16000,0.17,0,5,93600.0,0.07507191096782188,Low Risk,0,"Consider approval, subject to lender policy"
